Indicator,Values,State,LGA,Months,Year
075. Men A Vaccine -  Opening Balance,730,Yobe,Tarmuwa,May,2021
075. Men A Vaccine -  Opening Balance,10,Taraba,Donga,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Ogun,Remo North,Mar,2021
075. Men A Vaccine -  Opening Balance,50,Ondo,Akoko North East,Jul,2021
075. Men A Vaccine -  Opening Balance,250,Lagos,Badagry,Jul,2021
075. Men A Vaccine -  Opening Balance,220,Katsina,Katsina,Jan,2021
075. Men A Vaccine -  Opening Balance,40,Enugu,Nkanu East,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Anambra,Aguata,Sep,2021
075. Men A Vaccine -  Opening Balance,470,Katsina,Katsina,May,2021
075. Men A Vaccine -  Opening Balance,90,Rivers,Asari-Toru,Apr,2021
075. Men A Vaccine -  Opening Balance,2840,Rivers,Obio/Akpor,Mar,2021
075. Men A Vaccine -  Opening Balance,2420,Yobe,Damaturu,Nov,2021
075. Men A Vaccine -  Opening Balance,400,Yobe,Tarmuwa,Dec,2021
075. Men A Vaccine -  Opening Balance,200,Rivers,Asari-Toru,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Rivers,Ogba/Egbema/Ndoni,Sep,2021
075. Men A Vaccine -  Opening Balance,1030,Bauchi,Zaki,Sep,2021
075. Men A Vaccine -  Opening Balance,20,Sokoto,Silame,Jul,2021
075. Men A Vaccine -  Opening Balance,350,Katsina,Katsina,Sep,2021
075. Men A Vaccine -  Opening Balance,40,Imo,Ideato South,Sep,2021
075. Men A Vaccine -  Opening Balance,100,Adamawa,Michika,Sep,2021
075. Men A Vaccine -  Opening Balance,250,Bauchi,Zaki,Jan,2021
075. Men A Vaccine -  Opening Balance,1250,Bauchi,Zaki,May,2021
075. Men A Vaccine -  Opening Balance,600,Enugu,Enugu East,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Aba North,Mar,2021
075. Men A Vaccine -  Opening Balance,5,Ogun,Ifo,Jun,2021
075. Men A Vaccine -  Opening Balance,2630,Rivers,Obio/Akpor,Jul,2021
075. Men A Vaccine -  Opening Balance,430,Bayelsa,Sagbama,Oct,2021
075. Men A Vaccine -  Opening Balance,2510,Borno,Hawul,Mar,2021
075. Men A Vaccine -  Opening Balance,4290,Lagos,Alimosho,Dec,2021
075. Men A Vaccine -  Opening Balance,390,Rivers,Asari-Toru,Nov,2021
075. Men A Vaccine -  Opening Balance,80,Zamfara,Bukkuyum,Dec,2021
075. Men A Vaccine -  Opening Balance,200,Delta,Uvwie,Feb,2021
075. Men A Vaccine -  Opening Balance,50,Ondo,Akoko South West,Nov,2021
075. Men A Vaccine -  Opening Balance,50,Abia,Ohafia,Feb,2021
075. Men A Vaccine -  Opening Balance,420,Enugu,Enugu East,Apr,2021
075. Men A Vaccine -  Opening Balance,350,Delta,Uvwie,Jun,2021
075. Men A Vaccine -  Opening Balance,60,Imo,Isiala Mbano,Jun,2021
075. Men A Vaccine -  Opening Balance,20,Zamfara,Zurmi,Jun,2021
075. Men A Vaccine -  Opening Balance,20,Delta,Ethiope West,Jul,2021
075. Men A Vaccine -  Opening Balance,20,Gombe,Nafada,May,2021
075. Men A Vaccine -  Opening Balance,20,Imo,Aboh-Mbaise,Mar,2021
075. Men A Vaccine -  Opening Balance,2600,Borno,Maiduguri,Oct,2021
075. Men A Vaccine -  Opening Balance,1140,Yobe,Yunusari,Mar,2021
075. Men A Vaccine -  Opening Balance,210,Rivers,Bonny,Apr,2021
075. Men A Vaccine -  Opening Balance,260,Yobe,Yunusari,Oct,2021
075. Men A Vaccine -  Opening Balance,180,Edo,Esan South-East,Feb,2021
075. Men A Vaccine -  Opening Balance,720,Katsina,Katsina,Dec,2021
075. Men A Vaccine -  Opening Balance,40,Akwa-Ibom,Obot Akara,Oct,2021
075. Men A Vaccine -  Opening Balance,20,Anambra,Njikoka,Feb,2021
075. Men A Vaccine -  Opening Balance,140,Delta,Udu,Jul,2021
075. Men A Vaccine -  Opening Balance,670,Borno,Askira/Uba,Dec,2021
075. Men A Vaccine -  Opening Balance,10,Anambra,Njikoka,Jun,2021
075. Men A Vaccine -  Opening Balance,340,Kogi,Bassa,May,2021
075. Men A Vaccine -  Opening Balance,50,Yobe,Fika,Jun,2021
075. Men A Vaccine -  Opening Balance,110,Federal Capital Territory,Abaji,Nov,2021
075. Men A Vaccine -  Opening Balance,30,Zamfara,Gummi,Jul,2021
075. Men A Vaccine -  Opening Balance,30,Ondo,Ondo West,Oct,2021
075. Men A Vaccine -  Opening Balance,40,Ondo,Akoko South West,Apr,2021
075. Men A Vaccine -  Opening Balance,100,Bauchi,Toro,Sep,2021
075. Men A Vaccine -  Opening Balance,160,Benue,Tarka,Sep,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Umuahia North,Sep,2021
075. Men A Vaccine -  Opening Balance,50,Ondo,Akoko South West,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Akwa-Ibom,Nsit Ubium,Nov,2021
075. Men A Vaccine -  Opening Balance,60,Osun,Ede South,Jan,2021
075. Men A Vaccine -  Opening Balance,50,Federal Capital Territory,Abaji,Apr,2021
075. Men A Vaccine -  Opening Balance,180,Osun,Ede South,Mar,2021
075. Men A Vaccine -  Opening Balance,10,Cross River,Etung,Jan,2021
075. Men A Vaccine -  Opening Balance,10,Katsina,Bakori,Mar,2021
075. Men A Vaccine -  Opening Balance,10,Ogun,Abeokuta South,Dec,2021
075. Men A Vaccine -  Opening Balance,220,Federal Capital Territory,Abaji,Feb,2021
075. Men A Vaccine -  Opening Balance,30,Delta,Ndokwa West,Sep,2021
075. Men A Vaccine -  Opening Balance,620,Lagos,Ikeja,Mar,2021
075. Men A Vaccine -  Opening Balance,40,Adamawa,Maiha,Jan,2021
075. Men A Vaccine -  Opening Balance,20,Anambra,Anaocha,Nov,2021
075. Men A Vaccine -  Opening Balance,30,Katsina,Bakori,May,2021
075. Men A Vaccine -  Opening Balance,60,Adamawa,Maiha,Sep,2021
075. Men A Vaccine -  Opening Balance,130,Benue,Tarka,Jul,2021
075. Men A Vaccine -  Opening Balance,380,Lagos,Eti-Osa,Mar,2021
075. Men A Vaccine -  Opening Balance,200,Adamawa,Maiha,Jul,2021
075. Men A Vaccine -  Opening Balance,200,Plateau,Jos North,Jul,2021
075. Men A Vaccine -  Opening Balance,30,Edo,Owan West,Feb,2021
075. Men A Vaccine -  Opening Balance,710,Ogun,Abeokuta South,Oct,2021
075. Men A Vaccine -  Opening Balance,170,Sokoto,Goronyo,May,2021
075. Men A Vaccine -  Opening Balance,350,Ebonyi,Ebonyi,Feb,2021
075. Men A Vaccine -  Opening Balance,270,Katsina,Daura,Feb,2021
075. Men A Vaccine -  Opening Balance,2900,Lagos,Kosofe,May,2021
075. Men A Vaccine -  Opening Balance,590,Ebonyi,Ebonyi,Apr,2021
075. Men A Vaccine -  Opening Balance,60,Anambra,Dunukofia,Nov,2021
075. Men A Vaccine -  Opening Balance,100,Sokoto,Sokoto North,Jun,2021
075. Men A Vaccine -  Opening Balance,30,Anambra,Awka South,Mar,2021
075. Men A Vaccine -  Opening Balance,10,Benue,Obi,Apr,2021
075. Men A Vaccine -  Opening Balance,100,Sokoto,Sokoto North,Apr,2021
075. Men A Vaccine -  Opening Balance,30,Bayelsa,Kolokuma/Opokuma,Nov,2021
075. Men A Vaccine -  Opening Balance,4000,Borno,Maiduguri,Jan,2021
075. Men A Vaccine -  Opening Balance,40,Benue,Obi,Jun,2021
075. Men A Vaccine -  Opening Balance,3450,Lagos,Kosofe,Oct,2021
075. Men A Vaccine -  Opening Balance,4430,Borno,Maiduguri,Mar,2021
075. Men A Vaccine -  Opening Balance,480,Ogun,Abeokuta South,Sep,2021
075. Men A Vaccine -  Opening Balance,10,Akwa-Ibom,Nsit Ubium,Jun,2021
075. Men A Vaccine -  Opening Balance,60,Benue,Tarka,Oct,2021
075. Men A Vaccine -  Opening Balance,2850,Borno,Maiduguri,Sep,2021
075. Men A Vaccine -  Opening Balance,100,Ogun,Abeokuta South,Mar,2021
075. Men A Vaccine -  Opening Balance,930,Lagos,Ikeja,Dec,2021
075. Men A Vaccine -  Opening Balance,80,Anambra,Awka South,Sep,2021
075. Men A Vaccine -  Opening Balance,380,Rivers,Ikwerre,May,2021
075. Men A Vaccine -  Opening Balance,140,Osun,Ede South,Dec,2021
075. Men A Vaccine -  Opening Balance,190,Katsina,Daura,Aug,2021
075. Men A Vaccine -  Opening Balance,20,Enugu,Igbo-Eze South,May,2021
075. Men A Vaccine -  Opening Balance,230,Rivers,Akuku Toru,May,2021
075. Men A Vaccine -  Opening Balance,50,Ogun,Odeda,Oct,2021
075. Men A Vaccine -  Opening Balance,20,Akwa-Ibom,Uyo,Feb,2021
075. Men A Vaccine -  Opening Balance,20,Katsina,Kankara,Jul,2021
075. Men A Vaccine -  Opening Balance,50,Akwa-Ibom,Essien Udim,Apr,2021
075. Men A Vaccine -  Opening Balance,20,Akwa-Ibom,Nsit Ubium,Aug,2021
075. Men A Vaccine -  Opening Balance,210,Rivers,Akuku Toru,Jul,2021
075. Men A Vaccine -  Opening Balance,200,Bauchi,Itas/Gadau,Jul,2021
075. Men A Vaccine -  Opening Balance,400,Lagos,Epe,Feb,2021
075. Men A Vaccine -  Opening Balance,20,Cross River,Akamkpa,Aug,2021
075. Men A Vaccine -  Opening Balance,420,Osun,Ilesa East,Jun,2021
075. Men A Vaccine -  Opening Balance,10,Ebonyi,Ikwo,Dec,2021
075. Men A Vaccine -  Opening Balance,650,Osun,Ilesa East,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Kano,Bagwai,Jul,2021
075. Men A Vaccine -  Opening Balance,130,Ekiti,Oye,Nov,2021
075. Men A Vaccine -  Opening Balance,660,Adamawa,Toungo,Mar,2021
075. Men A Vaccine -  Opening Balance,40,Abia,Arochukwu,Nov,2021
075. Men A Vaccine -  Opening Balance,60,Lagos,Epe,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Oyo,Oyo West,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Oyo,Oyo West,Jun,2021
075. Men A Vaccine -  Opening Balance,540,Adamawa,Toungo,May,2021
075. Men A Vaccine -  Opening Balance,460,Enugu,Nsukka,Dec,2021
075. Men A Vaccine -  Opening Balance,30,Katsina,Kankara,Jan,2021
075. Men A Vaccine -  Opening Balance,1950,Ondo,Akure South,Oct,2021
075. Men A Vaccine -  Opening Balance,1580,Ondo,Akure South,Dec,2021
075. Men A Vaccine -  Opening Balance,80,Enugu,Nsukka,Mar,2021
075. Men A Vaccine -  Opening Balance,180,Bayelsa,Ekeremor,Dec,2021
075. Men A Vaccine -  Opening Balance,20,Cross River,Akpabuyo,Apr,2021
075. Men A Vaccine -  Opening Balance,40,Zamfara,Bungudu,May,2021
075. Men A Vaccine -  Opening Balance,850,Lagos,Ifako/Ijaye,Nov,2021
075. Men A Vaccine -  Opening Balance,300,Bayelsa,Yenagoa,Aug,2021
075. Men A Vaccine -  Opening Balance,20,Benue,Vandeikya,Nov,2021
075. Men A Vaccine -  Opening Balance,100,Enugu,Nsukka,Sep,2021
075. Men A Vaccine -  Opening Balance,740,Jigawa,Sule-Tankarkar,Apr,2021
075. Men A Vaccine -  Opening Balance,310,Lagos,Epe,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Isuikwuato,Apr,2021
075. Men A Vaccine -  Opening Balance,10,Osun,Atakumosa West,Jun,2021
075. Men A Vaccine -  Opening Balance,1980,Lagos,Alimosho,Sep,2021
075. Men A Vaccine -  Opening Balance,80,Kano,Madobi,Feb,2021
075. Men A Vaccine -  Opening Balance,150,Oyo,Akinyele,Oct,2021
075. Men A Vaccine -  Opening Balance,380,Bayelsa,Yenagoa,Feb,2021
075. Men A Vaccine -  Opening Balance,40,Delta,Bomadi,Nov,2021
075. Men A Vaccine -  Opening Balance,2950,Lagos,Alimosho,Jul,2021
075. Men A Vaccine -  Opening Balance,10,Edo,Ovia South-West,Sep,2021
075. Men A Vaccine -  Opening Balance,440,Kano,Rano,Dec,2021
075. Men A Vaccine -  Opening Balance,10,Cross River,Etung,Dec,2021
075. Men A Vaccine -  Opening Balance,120,Adamawa,Maiha,Oct,2021
075. Men A Vaccine -  Opening Balance,40,Benue,Vandeikya,Aug,2021
075. Men A Vaccine -  Opening Balance,180,Imo,Owerri Municipal,Jun,2021
075. Men A Vaccine -  Opening Balance,320,Plateau,Pankshin,Sep,2021
075. Men A Vaccine -  Opening Balance,1270,Kwara,Ilorin East,Nov,2021
075. Men A Vaccine -  Opening Balance,20,Kano,Kunchi,Oct,2021
075. Men A Vaccine -  Opening Balance,150,Zamfara,Bukkuyum,May,2021
075. Men A Vaccine -  Opening Balance,2800,Lagos,Kosofe,Jul,2021
075. Men A Vaccine -  Opening Balance,1070,Bauchi,Zaki,Dec,2021
075. Men A Vaccine -  Opening Balance,100,Oyo,Irepo,Sep,2021
075. Men A Vaccine -  Opening Balance,870,Lagos,Ikeja,Sep,2021
075. Men A Vaccine -  Opening Balance,1640,Lagos,Ifako/Ijaye,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Ondo,Ile-Oluji/Okeigbo,Oct,2021
075. Men A Vaccine -  Opening Balance,50,Osun,Ede South,Sep,2021
075. Men A Vaccine -  Opening Balance,450,Lagos,Ifako/Ijaye,Feb,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Arochukwu,Feb,2021
075. Men A Vaccine -  Opening Balance,20,Ondo,Ese Odo,Nov,2021
075. Men A Vaccine -  Opening Balance,20,Enugu,Nsukka,Jan,2021
075. Men A Vaccine -  Opening Balance,10,Kaduna,Igabi,Apr,2021
075. Men A Vaccine -  Opening Balance,10,Kaduna,Igabi,Jun,2021
075. Men A Vaccine -  Opening Balance,70,Kebbi,Maiyama,Feb,2021
075. Men A Vaccine -  Opening Balance,440,Rivers,Akuku Toru,Oct,2021
075. Men A Vaccine -  Opening Balance,220,Kano,Rano,Mar,2021
075. Men A Vaccine -  Opening Balance,30,Ondo,Ondo West,Jan,2021
075. Men A Vaccine -  Opening Balance,1870,Lagos,Shomolu,Sep,2021
075. Men A Vaccine -  Opening Balance,20,Plateau,Kanam,Aug,2021
075. Men A Vaccine -  Opening Balance,320,Kano,Karaye,Dec,2021
075. Men A Vaccine -  Opening Balance,60,Akwa-Ibom,Abak,Aug,2021
075. Men A Vaccine -  Opening Balance,680,Kwara,Ilorin East,Aug,2021
075. Men A Vaccine -  Opening Balance,3350,Rivers,Obio/Akpor,Dec,2021
075. Men A Vaccine -  Opening Balance,30,Delta,Ukwuani,Nov,2021
075. Men A Vaccine -  Opening Balance,20,Delta,Isoko South,Nov,2021
075. Men A Vaccine -  Opening Balance,60,Taraba,Gassol,May,2021
075. Men A Vaccine -  Opening Balance,140,Ondo,Akure North,Apr,2021
075. Men A Vaccine -  Opening Balance,20,Sokoto,Tureta,Apr,2021
075. Men A Vaccine -  Opening Balance,150,Ondo,Owo,Oct,2021
075. Men A Vaccine -  Opening Balance,10,Kwara,Offa,Feb,2021
075. Men A Vaccine -  Opening Balance,50,Benue,Gboko,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Taraba,Donga,Jun,2021
075. Men A Vaccine -  Opening Balance,620,Rivers,Port-Harcourt,Mar,2021
075. Men A Vaccine -  Opening Balance,130,Nasarawa,Karu,Aug,2021
075. Men A Vaccine -  Opening Balance,450,Lagos,Badagry,May,2021
075. Men A Vaccine -  Opening Balance,130,Bayelsa,Sagbama,Sep,2021
075. Men A Vaccine -  Opening Balance,180,Ebonyi,Ezza North,Dec,2021
075. Men A Vaccine -  Opening Balance,20,Kogi,Kabba/Bunu,May,2021
075. Men A Vaccine -  Opening Balance,1510,Lagos,Shomolu,Oct,2021
075. Men A Vaccine -  Opening Balance,600,Bauchi,Alkaleri,Aug,2021
075. Men A Vaccine -  Opening Balance,300,Kano,Kumbotso,Jul,2021
075. Men A Vaccine -  Opening Balance,490,Yobe,Tarmuwa,Jul,2021
075. Men A Vaccine -  Opening Balance,90,Kwara,Irepodun,Apr,2021
075. Men A Vaccine -  Opening Balance,80,Ondo,Ondo West,Sep,2021
075. Men A Vaccine -  Opening Balance,30,Edo,Akoko-Edo,Jan,2021
075. Men A Vaccine -  Opening Balance,440,Borno,Dikwa,Oct,2021
075. Men A Vaccine -  Opening Balance,40,Benue,Ado,Apr,2021
075. Men A Vaccine -  Opening Balance,89,Bauchi,Alkaleri,Nov,2021
075. Men A Vaccine -  Opening Balance,510,Katsina,Katsina,Jul,2021
075. Men A Vaccine -  Opening Balance,480,Yobe,Tarmuwa,Oct,2021
075. Men A Vaccine -  Opening Balance,30,Adamawa,Madagali,Sep,2021
075. Men A Vaccine -  Opening Balance,20,Kaduna,Kachia,Jun,2021
075. Men A Vaccine -  Opening Balance,90,Kano,Karaye,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Akwa-Ibom,Ikono,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Anambra,Ogbaru,Jan,2021
075. Men A Vaccine -  Opening Balance,150,Bayelsa,Sagbama,Dec,2021
075. Men A Vaccine -  Opening Balance,10,Anambra,Nnewi South,Jun,2021
075. Men A Vaccine -  Opening Balance,570,Lagos,Oshodi/Isolo,Mar,2021
075. Men A Vaccine -  Opening Balance,270,Lagos,Ibeju/Lekki,May,2021
075. Men A Vaccine -  Opening Balance,1451,Edo,Egor,Jun,2021
075. Men A Vaccine -  Opening Balance,50,Zamfara,Zurmi,Nov,2021
075. Men A Vaccine -  Opening Balance,240,Bauchi,Bogoro,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Kogi,Ankpa,Aug,2021
075. Men A Vaccine -  Opening Balance,20,Ondo,Ondo East,Oct,2021
075. Men A Vaccine -  Opening Balance,40,Ondo,Ese Odo,Aug,2021
075. Men A Vaccine -  Opening Balance,40,Delta,Ukwuani,Aug,2021
075. Men A Vaccine -  Opening Balance,2950,Rivers,Obio/Akpor,Sep,2021
075. Men A Vaccine -  Opening Balance,290,Bauchi,Zaki,Mar,2021
075. Men A Vaccine -  Opening Balance,690,Oyo,Ibadan North,Feb,2021
075. Men A Vaccine -  Opening Balance,70,Rivers,Khana,Jul,2021
075. Men A Vaccine -  Opening Balance,30,Abia,Aba North,May,2021
075. Men A Vaccine -  Opening Balance,2740,Borno,Hawul,May,2021
075. Men A Vaccine -  Opening Balance,290,Kwara,Ekiti,May,2021
075. Men A Vaccine -  Opening Balance,10,Sokoto,Wamako,Jul,2021
075. Men A Vaccine -  Opening Balance,1790,Kaduna,Chikun,Apr,2021
075. Men A Vaccine -  Opening Balance,70,Delta,Bomadi,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Anambra,Nnewi North,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Kogi,Ofu,Apr,2021
075. Men A Vaccine -  Opening Balance,290,Delta,Isoko North,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Sokoto,Bodinga,Oct,2021
075. Men A Vaccine -  Opening Balance,350,Yobe,Yunusari,May,2021
075. Men A Vaccine -  Opening Balance,1240,Bauchi,Katagum,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Akwa-Ibom,Ikono,Nov,2021
075. Men A Vaccine -  Opening Balance,740,Yobe,Yusufari,Apr,2021
075. Men A Vaccine -  Opening Balance,30,Delta,Uvwie,Apr,2021
075. Men A Vaccine -  Opening Balance,200,Kwara,Kaiama,Feb,2021
075. Men A Vaccine -  Opening Balance,70,Cross River,Odukpani,Jul,2021
075. Men A Vaccine -  Opening Balance,90,Adamawa,Mubi South,Nov,2021
075. Men A Vaccine -  Opening Balance,70,Benue,Makurdi,Dec,2021
075. Men A Vaccine -  Opening Balance,2640,Lagos,Alimosho,Oct,2021
075. Men A Vaccine -  Opening Balance,800,Enugu,Enugu East,Jun,2021
075. Men A Vaccine -  Opening Balance,10,Ondo,Akoko South East,May,2021
075. Men A Vaccine -  Opening Balance,250,Katsina,Daura,Nov,2021
075. Men A Vaccine -  Opening Balance,40,Sokoto,Binji,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Edo,Etsako Central,Jan,2021
075. Men A Vaccine -  Opening Balance,120,Ogun,Abeokuta North,Nov,2021
075. Men A Vaccine -  Opening Balance,1600,Kano,Warawa,Jan,2021
075. Men A Vaccine -  Opening Balance,510,Bayelsa,Yenagoa,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Ebonyi,Afikpo North,May,2021
075. Men A Vaccine -  Opening Balance,40,Rivers,Bonny,Jun,2021
075. Men A Vaccine -  Opening Balance,2220,Ondo,Akure South,Sep,2021
075. Men A Vaccine -  Opening Balance,6250,Borno,Maiduguri,Dec,2021
075. Men A Vaccine -  Opening Balance,650,Katsina,Katsina,Oct,2021
075. Men A Vaccine -  Opening Balance,640,Lagos,Lagos Mainland,Mar,2021
075. Men A Vaccine -  Opening Balance,110,Sokoto,Bodinga,Jul,2021
075. Men A Vaccine -  Opening Balance,280,Abia,Osisioma Ngwa,Jul,2021
075. Men A Vaccine -  Opening Balance,30,Ebonyi,Ohaukwu,Apr,2021
075. Men A Vaccine -  Opening Balance,20,Kaduna,Jema'a,Mar,2021
075. Men A Vaccine -  Opening Balance,70,Ogun,Odeda,Sep,2021
075. Men A Vaccine -  Opening Balance,40,Cross River,Ogoja,Jun,2021
075. Men A Vaccine -  Opening Balance,90,Benue,Konshisha,May,2021
075. Men A Vaccine -  Opening Balance,590,Kogi,Bassa,Jul,2021
075. Men A Vaccine -  Opening Balance,820,Ondo,Akure South,Jan,2021
075. Men A Vaccine -  Opening Balance,10,Delta,Udu,Jan,2021
075. Men A Vaccine -  Opening Balance,10,Osun,Egbedore,May,2021
075. Men A Vaccine -  Opening Balance,70,Ogun,Abeokuta North,Aug,2021
075. Men A Vaccine -  Opening Balance,1330,Kano,Warawa,Sep,2021
075. Men A Vaccine -  Opening Balance,60,Rivers,Etche,May,2021
075. Men A Vaccine -  Opening Balance,40,Gombe,Kaltungo,Feb,2021
075. Men A Vaccine -  Opening Balance,160,Bauchi,Bauchi,May,2021
075. Men A Vaccine -  Opening Balance,10,Yobe,Fika,Apr,2021
075. Men A Vaccine -  Opening Balance,70,Nasarawa,Karu,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Umuahia North,Jul,2021
075. Men A Vaccine -  Opening Balance,280,Delta,Isoko North,Nov,2021
075. Men A Vaccine -  Opening Balance,10,Jigawa,Babura,Mar,2021
075. Men A Vaccine -  Opening Balance,300,Kano,Kumbotso,Oct,2021
075. Men A Vaccine -  Opening Balance,100,Rivers,Opobo/Nkoro,Feb,2021
075. Men A Vaccine -  Opening Balance,80,Ogun,Sagamu,Oct,2021
075. Men A Vaccine -  Opening Balance,30,Plateau,Shendam,Oct,2021
075. Men A Vaccine -  Opening Balance,20,Nasarawa,Toto,Apr,2021
075. Men A Vaccine -  Opening Balance,10,Ondo,Akoko South West,Jun,2021
075. Men A Vaccine -  Opening Balance,379,Oyo,Ibadan South East,May,2021
075. Men A Vaccine -  Opening Balance,220,Lagos,Lagos Island,Feb,2021
075. Men A Vaccine -  Opening Balance,1130,Sokoto,Dange-Shuni,Mar,2021
075. Men A Vaccine -  Opening Balance,50,Zamfara,Gusau,Dec,2021
075. Men A Vaccine -  Opening Balance,10,Edo,Owan East,May,2021
075. Men A Vaccine -  Opening Balance,40,Cross River,Calabar Municipal,Mar,2021
075. Men A Vaccine -  Opening Balance,460,Sokoto,Wurno,Jun,2021
075. Men A Vaccine -  Opening Balance,50,Edo,Owan East,Jun,2021
075. Men A Vaccine -  Opening Balance,160,Cross River,Calabar Municipal,Feb,2021
075. Men A Vaccine -  Opening Balance,70,Cross River,Calabar Municipal,Jun,2021
075. Men A Vaccine -  Opening Balance,440,Sokoto,Wurno,May,2021
075. Men A Vaccine -  Opening Balance,10,Kogi,Ijumu,Jul,2021
075. Men A Vaccine -  Opening Balance,130,Cross River,Calabar Municipal,Sep,2021
075. Men A Vaccine -  Opening Balance,2004,Enugu,Enugu North,Oct,2021
075. Men A Vaccine -  Opening Balance,1890,Enugu,Enugu North,Nov,2021
075. Men A Vaccine -  Opening Balance,2210,Federal Capital Territory,Bwari,Aug,2021
075. Men A Vaccine -  Opening Balance,80,Sokoto,Wurno,Sep,2021
075. Men A Vaccine -  Opening Balance,30,Edo,Owan East,Sep,2021
075. Men A Vaccine -  Opening Balance,20,Federal Capital Territory,Kwali,Jun,2021
075. Men A Vaccine -  Opening Balance,240,Jigawa,Kazaure,Jul,2021
075. Men A Vaccine -  Opening Balance,20,Jigawa,Kazaure,Sep,2021
075. Men A Vaccine -  Opening Balance,250,Gombe,Gombe,Oct,2021
075. Men A Vaccine -  Opening Balance,140,Jigawa,Kazaure,Apr,2021
075. Men A Vaccine -  Opening Balance,20,Oyo,Oluyole,Jun,2021
075. Men A Vaccine -  Opening Balance,190,Jigawa,Kazaure,Jun,2021
075. Men A Vaccine -  Opening Balance,10,Jigawa,Babura,Jul,2021
075. Men A Vaccine -  Opening Balance,850,Yobe,Karasuwa,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Kogi,Ijumu,Aug,2021
075. Men A Vaccine -  Opening Balance,1020,Yobe,Karasuwa,Nov,2021
075. Men A Vaccine -  Opening Balance,80,Jigawa,Kazaure,Mar,2021
075. Men A Vaccine -  Opening Balance,20,Edo,Owan East,Oct,2021
075. Men A Vaccine -  Opening Balance,220,Sokoto,Wurno,Feb,2021
075. Men A Vaccine -  Opening Balance,310,Gombe,Gombe,Dec,2021
075. Men A Vaccine -  Opening Balance,870,Yobe,Karasuwa,Oct,2021
075. Men A Vaccine -  Opening Balance,440,Sokoto,Wurno,Mar,2021
075. Men A Vaccine -  Opening Balance,100,Adamawa,Mubi South,Sep,2021
075. Men A Vaccine -  Opening Balance,2720,Federal Capital Territory,Bwari,Oct,2021
075. Men A Vaccine -  Opening Balance,50,Katsina,Ingawa,Dec,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Umunneochi,Feb,2021
075. Men A Vaccine -  Opening Balance,80,Adamawa,Mubi South,May,2021
075. Men A Vaccine -  Opening Balance,10,Sokoto,Bodinga,Jun,2021
075. Men A Vaccine -  Opening Balance,30,Abia,Umunneochi,Jul,2021
075. Men A Vaccine -  Opening Balance,10,Abia,Umunneochi,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Plateau,Shendam,Aug,2021
075. Men A Vaccine -  Opening Balance,10,Yobe,Gulani,May,2021
075. Men A Vaccine -  Opening Balance,590,Federal Capital Territory,Gwagwalada,May,2021
075. Men A Vaccine -  Opening Balance,20,Adamawa,Mubi South,Mar,2021
075. Men A Vaccine -  Opening Balance,40,Katsina,Rimi,Dec,2021
075. Men A Vaccine -  Opening Balance,50,Adamawa,Mubi South,Feb,2021
075. Men A Vaccine -  Opening Balance,20,Imo,Owerri West,May,2021
075. Men A Vaccine -  Opening Balance,760,Federal Capital Territory,Gwagwalada,Aug,2021
075. Men A Vaccine -  Opening Balance,50,Anambra,Nnewi North,Feb,2021
075. Men A Vaccine -  Opening Balance,330,Lagos,Lagos Island,Dec,2021
075. Men A Vaccine -  Opening Balance,30,Plateau,Shendam,Feb,2021
075. Men A Vaccine -  Opening Balance,490,Federal Capital Territory,Gwagwalada,Feb,2021
075. Men A Vaccine -  Opening Balance,20,Imo,Owerri West,Sep,2021
075. Men A Vaccine -  Opening Balance,100,Adamawa,Mubi South,Jun,2021
075. Men A Vaccine -  Opening Balance,2830,Federal Capital Territory,Bwari,Dec,2021
075. Men A Vaccine -  Opening Balance,730,Federal Capital Territory,Gwagwalada,Jan,2021
075. Men A Vaccine -  Opening Balance,20,Anambra,Ekwusigo,Oct,2021
075. Men A Vaccine -  Opening Balance,10,Edo,Etsako East,Oct,2021
